identifier,transaction_count,avg_price_eth,max_price_eth,min_price_eth,total_volume_eth,unique_buyers,unique_sellers,collection
7729,4,10.322499999999998,22.99,1.35,41.28999999999999,1,1,Doodles
7720,1,1.05,1.05,1.05,1.05,1,1,Doodles
7748,2,1.845,2.69,1.0,3.69,1,1,Doodles
7634,36,3.862478861111111,23.0,0.59,139.049239,1,1,Doodles
7654,6,3.989833333333333,7.5,1.85,23.939,1,1,Doodles
7690,9,6.340722222222222,19.99,2.777,57.0665,1,1,Doodles
7701,3,0.912,1.1,0.711,2.736,1,1,Doodles
7710,2,1.825,2.25,1.4,3.65,1,1,Doodles
7762,5,2.88306,8.5,1.33,14.4153,1,1,Doodles
7743,3,1.9433333333333331,2.4,1.54,5.83,1,1,Doodles
7766,12,6.04855,15.65,0.8,72.5826,1,1,Doodles
7733,6,7.502983333333333,14.4,1.1,45.0179,1,1,Doodles
7798,38,2.7717733157894737,13.4,0.062,105.327386,1,1,Doodles
7631,7,5.868728571428571,13.75,2.189,41.0811,1,1,Doodles
7628,18,3.646416666666666,7.575,1.65,65.6355,1,1,Doodles
7685,2,1.8,2.7,0.9,3.6,1,1,Doodles
7673,48,4.95208125,7.76,1.1,237.6999,1,1,Doodles
7632,17,2.8190411764705883,15.49,0.391,47.9237,1,1,Doodles
7646,4,16.22,36.0,1.88,64.88,1,1,Doodles
7682,1,13.95,13.95,13.95,13.95,1,1,Doodles
7617,1,1.89,1.89,1.89,1.89,1,1,Doodles
7677,0,0.0,0.0,0.0,0.0,0,0,Doodles
7655,3,1.09,1.4,0.9,3.27,1,1,Doodles
7605,9,1.8320866666666669,8.0,0.42,16.488780000000002,1,1,Doodles
7802,3,45.0,100.0,10.0,135.0,1,1,Doodles
7747,3,27.83,50.0,8.49,83.49000000000001,1,1,Doodles
7693,39,3.46128717948718,15.0,1.1,134.9902,1,1,Doodles
7684,1,3.9,3.9,3.9,3.9,1,1,Doodles
7641,1,1.199,1.199,1.199,1.199,1,1,Doodles
7777,1,5.07777,5.07777,5.07777,5.07777,1,1,Doodles
7795,2,2.175,3.35,1.0,4.35,1,1,Doodles
7666,16,0.9617999375,1.299,0.853,15.388799,1,1,Doodles
7625,2,1.7,1.95,1.45,3.4,1,1,Doodles
7751,4,68.750025,200.0,0.0001,275.0001,1,1,Doodles
7808,29,3.616137931034483,6.18,0.414,104.868,1,1,Doodles
7656,4,6.0825,14.0,1.13,24.33,1,1,Doodles
7799,3,3.9933333333333336,9.69,0.94,11.98,1,1,Doodles
7611,3,2.536666666666666,3.98,1.8,7.61,1,1,Doodles
7742,3,6.18,11.49,0.95,18.54,1,1,Doodles
7723,69,2.87215884057971,5.06,0.422,198.17896,1,1,Doodles
7769,41,6.610290585365854,14.5,2.34,271.021914,1,1,Doodles
7616,5,4.15538,11.8,1.28,20.7769,1,1,Doodles
7731,24,3.3743541666666665,14.3,1.13,80.9845,1,1,Doodles
7822,2,1.265,1.33,1.2,2.53,1,1,Doodles
7609,28,7.149785714285714,13.74,1.374,200.194,1,1,Doodles
7639,29,2.4141567931034484,9.9,0.769,70.010547,1,1,Doodles
7786,4,1.43225,1.999,1.12,5.729,1,1,Doodles
7716,9,9.616555555555555,15.5,0.99,86.549,1,1,Doodles
7727,11,3.0805353636363635,6.25,0.45,33.885889,1,1,Doodles
7827,18,5.520555555555556,8.0,0.82,99.37,1,1,Doodles
7610,1,1.356,1.356,1.356,1.356,1,1,Doodles
7620,2,3.495,5.0,1.99,6.99,1,1,Doodles
7689,5,5.58376,14.88,0.7888,27.9188,1,1,Doodles
7674,29,3.4119206896551724,13.79,1.01,98.9457,1,1,Doodles
7708,17,2.7986411764705883,4.78,0.95,47.5769,1,1,Doodles
7706,1,1.3,1.3,1.3,1.3,1,1,Doodles
7719,24,2.2881225416666666,22.0,0.55,54.914941,1,1,Doodles
7778,1,1.1969,1.1969,1.1969,1.1969,1,1,Doodles
7653,4,1.307,2.59,0.79,5.228,1,1,Doodles
7752,36,3.3369916666666666,5.93,0.748,120.1317,1,1,Doodles
7807,2,2.34995,3.4999,1.2,4.6999,1,1,Doodles
7681,9,6.310011111111112,15.31,2.02,56.7901,1,1,Doodles
7790,27,3.328155555555556,13.45,1.26,89.8602,1,1,Doodles
7623,28,2.7662785357142856,11.8,0.594,77.455799,1,1,Doodles
7746,6,3.656166666666667,13.9,1.507,21.937,1,1,Doodles
7597,8,4.2237125,12.95,1.21,33.7897,1,1,Doodles
7672,39,5.986589743589744,7.889,0.9,233.477,1,1,Doodles
7659,8,4.1425,14.2,0.363,33.14,1,1,Doodles
7755,14,1.896667071428572,2.8,0.96,26.553339,1,1,Doodles
7688,3,4.376,9.99,1.25,13.128,1,1,Doodles
7736,4,0.628375,1.1,0.465,2.5135,1,1,Doodles
7650,4,4.57,9.5,0.95,18.28,1,1,Doodles
7787,6,8.046666666666667,28.0,1.64,48.28,1,1,Doodles
7804,10,2.05318,2.7168,0.719,20.5318,1,1,Doodles
7664,5,8.3198,19.5,1.449,41.599,1,1,Doodles
7637,4,3.5375,7.17,1.13,14.15,1,1,Doodles
7726,5,1.318,1.6,0.99,6.59,1,1,Doodles
7707,2,2.13,2.76,1.5,4.26,1,1,Doodles
7607,29,3.159185448275862,12.8,0.44,91.616378,1,1,Doodles
7806,60,4.091329983333333,11.0,0.975,245.479799,1,1,Doodles
7783,5,1.5723,1.95,1.1,7.8615,1,1,Doodles
7711,3,1.3766666666666667,1.9,0.85,4.13,1,1,Doodles
7692,1,1.17,1.17,1.17,1.17,1,1,Doodles
7700,18,2.5804050000000003,6.769,1.05,46.44729,1,1,Doodles
7741,3,8.063333333333333,11.64,2.69,24.19,1,1,Doodles
7767,18,5.748,10.734,2.85,103.464,1,1,Doodles
7619,9,2.550715888888889,4.75,1.5,22.956443,1,1,Doodles
7754,136,3.3859756397058822,11.99,1.14,460.492687,1,1,Doodles
7831,24,4.196842833333333,19.0,0.7475,100.724228,1,1,Doodles
7805,4,3.06,4.0,1.39,12.239999999999998,1,1,Doodles
7663,3,4.9463333333333335,9.49,1.449,14.839,1,1,Doodles
7800,8,4.046375,6.6,1.17,32.371,1,1,Doodles
7791,4,2.1975,4.5,1.1,8.79,1,1,Doodles
7640,4,7.7475,15.75,1.35,30.99,1,1,Doodles
7784,14,2.6127764285714288,17.13,0.412,36.57887,1,1,Doodles
7661,8,3.555373625,11.11,0.475,28.442989,1,1,Doodles
7679,3,5.0633333333333335,8.9,1.6,15.19,1,1,Doodles
7696,50,5.046462,11.85,1.1,252.3231,1,1,Doodles
7818,4,8.549999999999999,17.5,1.3,34.2,1,1,Doodles
7629,6,4.0655,9.99,1.3,24.393,1,1,Doodles
7687,24,3.889432916666667,8.6054,0.93,93.34639,1,1,Doodles
7599,17,2.1321817647058823,9.3,0.94999,36.24709,1,1,Doodles
7671,1,1.15,1.15,1.15,1.15,1,1,Doodles
7648,4,2.817475,3.99,1.0999,11.2699,1,1,Doodles
7668,3,4.296666666666667,10.49,1.15,12.89,1,1,Doodles
7737,4,1.1875,1.44,0.96,4.75,1,1,Doodles
7630,3,10.29,15.5,7.38,30.87,1,1,Doodles
7738,6,4.635433333333333,16.0,0.411,27.8126,1,1,Doodles
7718,27,4.189330814814815,24.99,0.95,113.111932,1,1,Doodles
7613,3,2.276666666666667,3.3,1.68,6.83,1,1,Doodles
7699,15,5.039526666666666,23.0,0.449,75.5929,1,1,Doodles
7698,5,8.419599999999999,22.5,0.749,42.098,1,1,Doodles
7780,1,0.88,0.88,0.88,0.88,1,1,Doodles
7793,3,1.4926233333333334,1.78787,1.1,4.47787,1,1,Doodles
7832,2,3.95,6.5,1.4,7.9,1,1,Doodles
7740,6,1.7248166666666669,3.33,0.799,10.3489,1,1,Doodles
7815,14,2.5024205714285714,11.49,1.14,35.033888,1,1,Doodles
7770,2,3.25,4.0,2.5,6.5,1,1,Doodles
7662,3,6.646333333333334,17.5,0.99,19.939,1,1,Doodles
7691,5,1.83072,2.7,1.25,9.1536,1,1,Doodles
7644,2,7.0325,12.79,1.275,14.065,1,1,Doodles
7785,4,8.510925,14.69,6.2,34.0437,1,1,Doodles
7779,18,2.302772222222222,6.45,0.88,41.4499,1,1,Doodles
7635,1,14.0,14.0,14.0,14.0,1,1,Doodles
7604,3,7.095,15.0,1.835,21.285,1,1,Doodles
7724,14,3.454120571428572,15.9,0.449888,48.357688,1,1,Doodles
7730,72,5.816333333333334,16.869,0.77,418.776,1,1,Doodles
7763,19,2.681436842105263,9.8,0.41,50.9473,1,1,Doodles
7670,1,3.39,3.39,3.39,3.39,1,1,Doodles
7768,14,3.628857142857143,29.0,0.394,50.804,1,1,Doodles
7761,9,3.581111111111111,4.52,1.21,32.23,1,1,Doodles
7728,38,3.349836815789474,5.6,1.2,127.293799,1,1,Doodles
7792,2,1.8445,2.489,1.2,3.689,1,1,Doodles
7771,35,5.114857142857143,13.5,1.79,179.02,1,1,Doodles
7642,7,8.148571428571428,17.69,1.5,57.04,1,1,Doodles
7823,6,6.401666666666666,14.0,1.28,38.41,1,1,Doodles
7782,1,2.75,2.75,2.75,2.75,1,1,Doodles
7758,16,3.0167811875,16.99,1.21,48.268499,1,1,Doodles
7825,9,5.308439,21.77,0.75,47.775951,1,1,Doodles
7627,8,2.892875,7.835,0.849,23.143,1,1,Doodles
7734,18,3.575663888888889,7.5,1.1,64.36195000000001,1,1,Doodles
7626,21,3.111703714285715,17.94,0.403,65.34577800000001,1,1,Doodles
7606,16,3.13638125,5.07,1.75,50.1821,1,1,Doodles
7739,13,2.5406846153846154,7.7,0.92,33.0289,1,1,Doodles
7678,1,13.5,13.5,13.5,13.5,1,1,Doodles
7676,17,3.726247058823529,23.0,1.15,63.3462,1,1,Doodles
7816,6,4.521,10.49,1.666,27.126,1,1,Doodles
7645,12,3.270841666666667,11.5,1.3,39.2501,1,1,Doodles
7722,4,19.2975,26.0,2.0,77.19,1,1,Doodles
7826,3,3.2383333333333333,6.865,0.85,9.715,1,1,Doodles
7705,5,3.565,12.34,0.84,17.825,1,1,Doodles
7651,6,7.927831666666667,18.89,0.85,47.56699,1,1,Doodles
7680,11,3.4465162727272727,14.4,0.912,37.911679,1,1,Doodles
7760,2,22.9995,38.0,7.999,45.999,1,1,Doodles
7602,5,2.4418,2.9,1.69,12.209,1,1,Doodles
7803,9,0.7714443333333334,1.08,0.63,6.942999,1,1,Doodles
7828,13,4.404343076923077,7.425,0.97,57.25646,1,1,Doodles
7658,8,10.565,60.0,1.75,84.52,1,1,Doodles
7647,2,0.485,0.49,0.48,0.97,1,1,Doodles
7608,9,5.122344444444445,16.25,1.3,46.1011,1,1,Doodles
7721,3,7.066633333333333,19.0,0.7,21.1999,1,1,Doodles
7649,2,0.4686,0.48,0.4572,0.9372,1,1,Doodles
7757,11,4.295509090909091,5.6,3.61,47.2506,1,1,Doodles
7712,21,4.165747142857143,15.0,1.185,87.48069,1,1,Doodles
7703,9,3.0498666666666665,9.2,0.77,27.4488,1,1,Doodles
7812,2,6.785,7.69,5.88,13.57,1,1,Doodles
7652,5,2.073,3.7,0.85,10.365,1,1,Doodles
7814,3,3.824633333333333,9.69,0.885,11.4739,1,1,Doodles
7601,34,3.599205852941177,4.949,0.8,122.372999,1,1,Doodles
7660,3,6.8116666666666665,12.5,1.335,20.435,1,1,Doodles
7675,4,87.75,250.0,1.0,351.0,1,1,Doodles
7600,5,7.196000000000001,13.99,1.69,35.980000000000004,1,1,Doodles
7756,29,1.7573856896551725,6.9,1.0,50.964185,1,1,Doodles
7612,1,1.69,1.69,1.69,1.69,1,1,Doodles
7624,3,9.633333333333333,22.0,1.4,28.9,1,1,Doodles
7704,9,7.1994444444444445,21.0,1.4,64.795,1,1,Doodles
7618,52,6.068611538461538,7.54,1.098,315.5678,1,1,Doodles
7830,18,3.104858277777778,11.87,0.43965,55.887449,1,1,Doodles
7764,2,1.37345,1.45,1.2969,2.7469,1,1,Doodles
7753,19,2.626862789473684,7.33,0.584497,49.910393,1,1,Doodles
7797,16,1.680599875,10.55,0.96,26.889598,1,1,Doodles
7713,4,16.7525,55.0,1.52,67.01,1,1,Doodles
7774,2,5.7,10.0,1.4,11.4,1,1,Doodles
7794,40,4.9214385,15.4,0.39995,196.85754,1,1,Doodles
7686,4,2.059125,2.8074,1.2,8.2365,1,1,Doodles
7820,3,11.9705,13.4325,10.854,35.9115,1,1,Doodles
7775,2,1.7200000000000002,1.84,1.6,3.4400000000000004,1,1,Doodles
7615,5,9.24,23.0,1.85,46.2,1,1,Doodles
7657,3,3.83,7.0,1.49,11.49,1,1,Doodles
7773,6,6.2225,14.9,1.6,37.335,1,1,Doodles
7622,1,1.9,1.9,1.9,1.9,1,1,Doodles
7776,2,1.5699999999999998,1.64,1.5,3.14,1,1,Doodles
7633,1,42.69,42.69,42.69,42.69,1,1,Doodles
7643,7,1.8519712857142856,1.9,1.754699,12.963799,1,1,Doodles
7819,7,2.930216,7.25,1.02,20.511512,1,1,Doodles
7765,2,1.27345,1.7,0.8469,2.5469,1,1,Doodles
7811,1,16.69,16.69,16.69,16.69,1,1,Doodles
7505,5,3.5938000000000003,5.8,1.0,17.969,1,1,Doodles
7499,3,4.963333333333334,12.0,1.39,14.89,1,1,Doodles
7502,30,2.1973074,4.7075,0.77,65.919222,1,1,Doodles
7369,4,1.795,2.64,1.2,7.18,1,1,Doodles
7580,2,1.125,1.3,0.95,2.25,1,1,Doodles
7565,9,6.697222222222222,12.75,0.895,60.275,1,1,Doodles
7494,4,6.5875,12.7,0.75,26.35,1,1,Doodles
7569,2,2.125,3.0,1.25,4.25,1,1,Doodles
7576,27,5.05471962962963,7.67,1.47,136.47743,1,1,Doodles
7455,1,4.1,4.1,4.1,4.1,1,1,Doodles
7591,10,3.1045000000000003,7.19,1.255,31.045,1,1,Doodles
7390,6,6.378316666666667,17.9,1.4,38.2699,1,1,Doodles
7407,5,5.864,12.98,1.2,29.32,1,1,Doodles
7396,29,5.236206896551724,6.58,1.05,151.85,1,1,Doodles
7544,1,1.27,1.27,1.27,1.27,1,1,Doodles
7471,11,2.9982972727272728,8.0,1.38,32.98127,1,1,Doodles
7440,4,1.3685,2.214,0.57,5.474,1,1,Doodles
7424,8,6.5728375,18.2,1.35,52.5827,1,1,Doodles
7431,16,3.56574125,8.749,0.498,57.05186,1,1,Doodles
7575,4,4.04,7.99,1.48,16.16,1,1,Doodles
7596,2,7.735,14.25,1.22,15.47,1,1,Doodles
7414,2,7.5,10.0,5.0,15.0,1,1,Doodles
7498,2,6.145,11.0,1.29,12.29,1,1,Doodles
7573,1,50.0,50.0,50.0,50.0,1,1,Doodles
7477,3,1.6566666666666665,2.98,0.99,4.97,1,1,Doodles
7582,2,1.125,1.2,1.05,2.25,1,1,Doodles
7530,3,1.6866666666666668,2.5,1.2,5.0600000000000005,1,1,Doodles
7375,25,1.916332,11.99,0.35,47.9083,1,1,Doodles
7501,5,10.06752,20.0,1.05,50.3376,1,1,Doodles
7481,6,2.5683333333333334,4.25,1.1,15.41,1,1,Doodles
7474,5,6.852000000000001,15.9,0.87,34.260000000000005,1,1,Doodles
7480,4,4.1309000000000005,5.53,1.1,16.523600000000002,1,1,Doodles
7504,1,1.699,1.699,1.699,1.699,1,1,Doodles
7590,4,8.9375,20.0,0.6,35.75,1,1,Doodles
7490,3,2.096,2.9,1.5,6.288,1,1,Doodles
7478,3,9.38,19.95,1.29,28.14,1,1,Doodles
7574,12,1.6631406666666668,9.269,0.7229,19.957688,1,1,Doodles
7373,25,3.4339276,7.699,0.51,85.84819,1,1,Doodles
7360,8,3.105,10.4,0.6,24.84,1,1,Doodles
7495,3,1.1246666666666667,1.29,0.839,3.374,1,1,Doodles
7420,4,7.04125,15.0,2.0,28.165,1,1,Doodles
7488,18,3.934411055555556,17.0,0.719,70.819399,1,1,Doodles
7592,9,5.561444444444444,7.44,1.5,50.053,1,1,Doodles
7476,61,1.8586301967213117,23.99,0.374,113.376442,1,1,Doodles
7520,56,2.657582303571429,9.44,0.85,148.824609,1,1,Doodles
7551,6,5.636666666666667,15.0,0.95,33.82,1,1,Doodles
7485,6,2.276666666666667,3.03,1.19,13.66,1,1,Doodles
7398,6,5.873166666666667,14.0,1.0,35.239000000000004,1,1,Doodles
7594,15,4.203875333333333,16.5,0.95,63.05813,1,1,Doodles
7402,2,0.6284000000000001,0.645,0.6118,1.2568,1,1,Doodles
7391,8,4.263625,11.3,0.969,34.109,1,1,Doodles
7408,21,2.4385666666666665,14.99,1.15,51.2099,1,1,Doodles
7472,4,1.38225,1.74,1.149,5.529,1,1,Doodles
7447,6,4.598166666666667,13.99,0.9,27.589,1,1,Doodles
7370,5,3.432658,12.69,0.835,17.16329,1,1,Doodles
7438,23,5.065217391304348,7.4,1.09,116.5,1,1,Doodles
7415,1,13.9,13.9,13.9,13.9,1,1,Doodles
7570,6,5.866499999999999,14.49,2.0,35.199,1,1,Doodles
7404,2,9.29,10.24,8.34,18.58,1,1,Doodles
7593,7,1.0148775714285714,3.3,0.43,7.104143,1,1,Doodles
7384,38,4.217894736842105,15.0,1.13,160.28,1,1,Doodles
7364,15,4.605566666666666,15.44,0.9,69.0835,1,1,Doodles
7506,2,8.695,15.49,1.9,17.39,1,1,Doodles
7403,1,2.49,2.49,2.49,2.49,1,1,Doodles
7512,2,2.7995,4.099,1.5,5.599,1,1,Doodles
7400,4,13.166725,24.6969,1.0,52.6669,1,1,Doodles
7508,11,4.176354545454545,6.85,0.93,45.9399,1,1,Doodles
7529,33,4.324455303030303,24.99,0.74678,142.707025,1,1,Doodles
7371,1,1.23,1.23,1.23,1.23,1,1,Doodles
7493,6,4.214333333333333,16.99,0.94,25.286,1,1,Doodles
7460,3,1.255,1.375,1.15,3.765,1,1,Doodles
7392,7,1.808082857142857,3.6697,0.8,12.65658,1,1,Doodles
7425,5,7.25048,13.8888,1.9,36.2524,1,1,Doodles
7578,34,5.562047,20.59,1.311,189.109598,1,1,Doodles
7584,7,2.667414285714286,4.7739,0.848,18.6719,1,1,Doodles
7552,5,1.4778,1.78,0.97,7.389,1,1,Doodles
7466,2,2.514,3.88,1.148,5.028,1,1,Doodles
7555,4,1.54725,1.8,0.99,6.189,1,1,Doodles
7433,1,1.8,1.8,1.8,1.8,1,1,Doodles
7410,7,3.679785714285714,5.87,0.98,25.7585,1,1,Doodles
7423,3,9.75,14.95,3.0,29.25,1,1,Doodles
7448,12,7.029083333333333,15.0,0.93,84.349,1,1,Doodles
7393,9,5.897222222222222,24.6,2.05,53.075,1,1,Doodles
7444,12,1.6833333333333331,3.9,0.71,20.2,1,1,Doodles
7548,5,8.556000000000001,15.2,0.88,42.78,1,1,Doodles
7547,37,3.991835135135135,12.91,0.995,147.6979,1,1,Doodles
7465,5,11.80338,22.22,1.148,59.0169,1,1,Doodles
7492,1,0.99,0.99,0.99,0.99,1,1,Doodles
7553,12,4.926866666666666,12.88,0.95,59.1224,1,1,Doodles
7362,6,3.5398333333333336,11.0,0.819,21.239,1,1,Doodles
7572,1,0.89,0.89,0.89,0.89,1,1,Doodles
7543,10,4.3332199000000005,6.34,1.27,43.332199,1,1,Doodles
7428,2,9.4735,18.0,0.947,18.947,1,1,Doodles
7442,5,6.9379800000000005,15.0,1.5,34.6899,1,1,Doodles
7394,3,5.716666666666666,13.5,0.85,17.15,1,1,Doodles
7397,6,1.9468333333333332,2.99,1.0,11.681,1,1,Doodles
7383,3,7.083333333333333,16.0,2.5,21.25,1,1,Doodles
7417,6,12.536833333333334,14.75,9.601,75.221,1,1,Doodles
7435,1,0.88,0.88,0.88,0.88,1,1,Doodles
7451,3,5.492999999999999,13.69,1.289,16.479,1,1,Doodles
7588,16,2.527625,14.69,0.846,40.442,1,1,Doodles
7589,2,1.3199999999999998,1.4,1.24,2.64,1,1,Doodles
7526,9,5.127773333333334,20.0,1.25,46.14996,1,1,Doodles
7418,0,0.0,0.0,0.0,0.0,0,0,Doodles
7500,5,1.7439999999999998,3.09,0.8,8.719999999999999,1,1,Doodles
7539,4,3.5875,5.3,1.55,14.35,1,1,Doodles
7456,2,2.1745,2.55,1.799,4.349,1,1,Doodles
7459,3,1.711666666666667,2.9,0.99,5.135,1,1,Doodles
7445,7,2.3042857142857143,3.08,1.2,16.13,1,1,Doodles
7454,1,14.8,14.8,14.8,14.8,1,1,Doodles
7542,3,4.239999999999999,10.0,1.27,12.72,1,1,Doodles
7409,33,1.3846337272727272,5.5,0.39,45.692913,1,1,Doodles
7538,20,3.0269249,7.47,1.05,60.538498,1,1,Doodles
7556,3,1.063,1.29,0.65,3.189,1,1,Doodles
7534,18,2.871894388888889,10.78,0.775,51.694099,1,1,Doodles
7453,4,4.8497,15.99,1.01,19.3988,1,1,Doodles
7523,56,5.623303571428571,14.0,1.2,314.905,1,1,Doodles
7567,4,6.4725,19.5,0.99,25.89,1,1,Doodles
7372,5,7.07238,20.99,1.353,35.3619,1,1,Doodles
7482,2,2.545,3.69,1.4,5.09,1,1,Doodles
7528,2,4.622249999999999,8.299,0.9455,9.2445,1,1,Doodles
7395,2,4.85,8.5,1.2,9.7,1,1,Doodles
7571,3,1.721666666666667,3.25,0.9,5.165,1,1,Doodles
7486,4,5.8875,17.0,1.45,23.55,1,1,Doodles
7405,15,2.158387,4.3899,0.628,32.375805,1,1,Doodles
7469,16,5.461275,22.5,1.29,87.3804,1,1,Doodles
7381,1,1.175,1.175,1.175,1.175,1,1,Doodles
7586,7,9.259657142857142,17.0,1.6,64.8176,1,1,Doodles
7491,3,0.6022666666666666,0.9,0.43,1.8068,1,1,Doodles
7430,6,8.626666666666667,15.18,3.2,51.76,1,1,Doodles
7361,3,0.8296666666666667,1.4,0.099,2.489,1,1,Doodles
7560,5,49.356,100.0,1.45,246.78,1,1,Doodles
7509,5,1.291,1.99,0.765,6.455,1,1,Doodles
7432,3,1.2926666666666666,1.949,0.769,3.878,1,1,Doodles
7577,9,3.0254444444444446,8.88,0.735,27.229000000000003,1,1,Doodles
7450,5,2.1176000000000004,3.85,0.849,10.588,1,1,Doodles
7377,2,1.875,2.5,1.25,3.75,1,1,Doodles
7449,7,2.6932857142857145,4.75,1.49,18.853,1,1,Doodles
7535,7,3.137142857142857,9.3,1.23,21.96,1,1,Doodles
7412,1,13.0,13.0,13.0,13.0,1,1,Doodles
7359,9,3.900505111111111,9.989,0.001,35.104546,1,1,Doodles
7522,13,3.981446153846154,11.8,0.85,51.7588,1,1,Doodles
7387,5,5.136,16.88,1.1,25.68,1,1,Doodles
7473,5,2.872618,7.99999,1.068,14.36309,1,1,Doodles
7388,4,6.1575,11.0,1.25,24.63,1,1,Doodles
7429,1,0.947,0.947,0.947,0.947,1,1,Doodles
7356,2,3.385,5.28,1.49,6.7700000000000005,1,1,Doodles
7406,10,1.7356699,2.2991,1.1,17.356699,1,1,Doodles
7585,2,0.99,1.0,0.98,1.98,1,1,Doodles
7436,3,6.396666666666667,14.0,1.49,19.19,1,1,Doodles
7483,1,1.1,1.1,1.1,1.1,1,1,Doodles
7484,4,8.3625,14.95,1.1,33.45,1,1,Doodles
7546,2,7.5925,14.0,1.185,15.185,1,1,Doodles
7564,6,2.424585,4.46,1.27,14.54751,1,1,Doodles
7533,10,2.8297979,8.0402,0.477,28.297979,1,1,Doodles
7531,1,0.8655,0.8655,0.8655,0.8655,1,1,Doodles
7559,19,3.3909315789473684,11.45,0.95,64.4277,1,1,Doodles
7468,17,2.7468941176470585,7.8382,1.148,46.6972,1,1,Doodles
7561,9,2.722166666666667,3.85,1.25,24.4995,1,1,Doodles
7566,1,1.0,1.0,1.0,1.0,1,1,Doodles
7379,16,4.8864625,7.25,1.15,78.1834,1,1,Doodles
7497,2,1.15,1.25,1.05,2.3,1,1,Doodles
7579,5,6.383,23.7,1.24,31.915,1,1,Doodles
7386,2,1.3975,1.6,1.195,2.795,1,1,Doodles
7541,16,4.588125,7.68,1.27,73.41,1,1,Doodles
7401,12,4.742083333333333,6.6,2.188,56.905,1,1,Doodles
7461,5,6.790000000000001,16.69,1.32,33.95,1,1,Doodles
7358,57,3.5474933333333336,7.25,0.39,202.20712,1,1,Doodles
7519,6,4.465,12.49,0.85,26.79,1,1,Doodles
7562,10,4.6156999,12.99,1.26,46.156999,1,1,Doodles
7464,5,8.0076,17.0,1.148,40.038,1,1,Doodles
7549,2,1.237,1.289,1.185,2.474,1,1,Doodles
7511,11,2.880781818181818,7.349,1.09,31.6886,1,1,Doodles
7514,93,3.8626763440860215,11.5,1.53,359.2289,1,1,Doodles
7475,22,4.5697944090909095,17.0,1.287999,100.535477,1,1,Doodles
7510,2,2.59995,3.9,1.2999,5.1999,1,1,Doodles
7457,0,0.0,0.0,0.0,0.0,0,0,Doodles
7568,6,4.990833333333334,14.0,1.35,29.945,1,1,Doodles
7378,15,3.398,11.35,0.95,50.97,1,1,Doodles
7439,22,4.942077272727273,6.7,1.0,108.7257,1,1,Doodles
7357,2,5.175,7.5,2.85,10.35,1,1,Doodles
7443,28,4.876917857142857,8.8,1.0,136.5537,1,1,Doodles
7583,8,4.176374999999999,19.99,0.66,33.410999999999994,1,1,Doodles
7419,23,3.1217391304347823,13.3,2.0,71.8,1,1,Doodles
7518,1,1.35,1.35,1.35,1.35,1,1,Doodles
7385,25,3.62461952,15.6,0.669988,90.615488,1,1,Doodles
7441,5,1.1518,1.68,0.949,5.759,1,1,Doodles
7374,17,3.4294058823529414,5.9348,0.78,58.2999,1,1,Doodles
7532,5,3.1754,11.7,0.7695,15.877,1,1,Doodles
7437,42,3.390959261904762,8.5,0.817,142.420289,1,1,Doodles
7470,6,3.981483333333333,10.14,1.219,23.8889,1,1,Doodles
7581,3,5.626666666666666,15.0,0.9,16.88,1,1,Doodles
7363,20,1.2686745,1.53,1.1689,25.37349,1,1,Doodles
7507,3,4.133333333333334,5.5,2.0,12.4,1,1,Doodles
7458,2,10.07,17.99,2.15,20.14,1,1,Doodles
7558,3,2.613,3.944,0.995,7.839,1,1,Doodles
7554,6,0.8055436666666665,1.95,0.431862,4.833262,1,1,Doodles
7452,33,1.9025424242424245,3.2,0.73,62.7839,1,1,Doodles
7376,2,5.345,9.0,1.69,10.69,1,1,Doodles
7537,4,2.4451400000000003,2.95,1.177,9.78056,1,1,Doodles
7389,24,2.541741666666667,12.0,1.1,61.0018,1,1,Doodles
7516,1,1.59,1.59,1.59,1.59,1,1,Doodles
7434,41,5.593870731707317,15.0,0.88,229.3487,1,1,Doodles
7366,10,4.30398,11.9,1.15,43.0398,1,1,Doodles
7446,14,6.327085714285714,13.96,0.985,88.5792,1,1,Doodles
7550,16,2.594493625,12.5,0.93,41.511898,1,1,Doodles
7421,7,6.878171,17.86,1.2782,48.147197,1,1,Doodles
7382,3,2.1933333333333334,2.63,1.5,6.58,1,1,Doodles
7557,4,3.585,10.5,0.85,14.34,1,1,Doodles
7496,7,3.7514285714285713,9.25,1.08,26.26,1,1,Doodles
7595,5,4.608,6.49,1.4,23.04,1,1,Doodles
7525,20,3.16585,14.0,0.95,63.317,1,1,Doodles
7422,7,2.7605714285714287,7.83,1.02,19.324,1,1,Doodles
7517,7,9.61542857142857,23.5,0.888,67.30799999999999,1,1,Doodles
7487,26,4.7833415384615385,16.98,0.83,124.36688,1,1,Doodles
7545,6,7.84,18.0,0.47,47.04,1,1,Doodles
7503,1,5.25,5.25,5.25,5.25,1,1,Doodles
7527,3,7.223333333333334,17.77,1.2,21.67,1,1,Doodles
7536,18,2.347320555555556,11.0,0.415,42.25177,1,1,Doodles
7365,4,9.49,20.98,1.2,37.96,1,1,Doodles
7462,32,3.51966559375,5.64,1.375,112.629299,1,1,Doodles
7368,25,3.23851556,10.7,0.789,80.962889,1,1,Doodles
7489,3,66.33,135.0,13.99,198.99,1,1,Doodles
7413,1,12.69,12.69,12.69,12.69,1,1,Doodles
